gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1.0,0.0,0.0,0.0,0.07042253521126761,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5636815920398011,0.052042464804985006
0.0,0.0,0.0,0.0,0.056338028169014086,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5701492537313433,0.04556312024001846
1.0,0.0,1.0,1.0,0.2112676056338028,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7218905472636815,0.1642510962381722
0.0,1.0,0.0,0.0,0.1267605633802817,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.11343283582089547,0.031456265866605125
1.0,0.0,1.0,1.0,0.22535211267605634,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7079601990049752,0.17547311331640897
0.0,1.0,0.0,0.0,0.619718309859155,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.15870646766169155,0.18206785137318254
1.0,0.0,0.0,0.0,0.18309859154929578,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.6666666666666666,0.01791044776119402,0.03236787445188092
1.0,0.0,1.0,0.0,0.9859154929577465,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.9442786069651742,0.9155838910685438
0.0,1.0,1.0,0.0,0.7042253521126761,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5895522388059701,0.43717401338564504
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.763681592039801,0.008792984075698132
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9766169154228855,0.9836660512347104
0.0,0.0,1.0,0.0,0.8873239436619719,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.011940298507462671,0.13729517655204246
0.0,0.0,0.0,0.0,0.07042253521126761,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.37810945273631835,0.042730210016155096
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.32139303482587056,0.003663743364874221
1.0,1.0,1.0,0.0,0.619718309859155,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.800497512437811,0.5200784675744288
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.008457711442786064,3.4618047542118394e-05
0.0,0.0,1.0,0.0,0.1267605633802817,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.02288557213930348,0.026996307408262175
0.0,0.0,0.0,0.0,0.647887323943662,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.02288557213930348,0.10695822755596586
0.0,0.0,0.0,0.0,0.7183098591549296,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.023880597014925342,0.11587237479806141
0.0,0.0,0.0,0.0,0.943661971830986,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.01791044776119402,0.15786983614124164
0.0,0.0,0.0,0.0,0.4225352112676057,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6129353233830845,0.2752538656819755
1.0,0.0,1.0,0.0,0.9859154929577465,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3606965174129353,0.43381029309946917
1.0,0.0,1.0,0.0,0.46478873239436624,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8218905472636816,0.40485806600507734
1.0,0.0,0.0,0.0,0.6338028169014085,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7507462686567165,0.47726748211400877
0.0,0.0,0.0,0.0,0.04225352112676056,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7034825870646766,0.038818370643895685
1.0,0.0,0.0,1.0,0.9154929577464789,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.01691542288557213,0.14427648280636973
0.0,0.0,1.0,1.0,0.02816901408450704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25920398009950246,0.013351027002077083
1.0,0.0,1.0,0.0,0.36619718309859156,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.6228855721393034,0.2521982460189245
1.0,0.0,0.0,0.0,0.16901408450704225,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8034825870646766,0.14803831063927997
0.0,0.0,0.0,0.0,0.8873239436619719,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.06417910447761191,0.18739326102007847
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.01243781094527363,8.077544426494335e-05
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5164179104477612,0.020240018462958687
1.0,0.0,1.0,0.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7557213930348259,0.01715901223171013
1.0,1.0,1.0,0.0,0.6338028169014085,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.4144278606965174,0.32285368105238865
0.0,0.0,1.0,1.0,0.4366197183098592,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4398009950248757,0.2338737595199631
1.0,0.0,0.0,1.0,0.8309859154929577,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.01691542288557213,0.1351373182552504
0.0,0.0,1.0,0.0,0.28169014084507044,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6791044776119403,0.20654281098546043
0.0,0.0,1.0,1.0,0.9295774647887325,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1781094527363184,0.27875028848372946
0.0,1.0,0.0,0.0,0.014084507042253521,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6547263681592039,0.019299561504731135
1.0,1.0,0.0,0.0,0.14084507042253522,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.599502487562189,0.09870759289176091
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9945273631840795,0.9841160858527579
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3119402985074627,0.011066235864297256
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5218905472636816,0.015330025386568198
0.0,0.0,0.0,0.0,0.619718309859155,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.7069651741293532,0.46134894991922454
0.0,0.0,1.0,1.0,0.9154929577464789,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.39751243781094525,0.4375721209323794
1.0,0.0,0.0,1.0,0.6619718309859155,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4592039800995025,0.3480902377105931
0.0,0.0,0.0,0.0,0.09859154929577466,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.01741293532338306,0.014170320793907221
1.0,0.0,1.0,0.0,0.6338028169014085,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4716417910447761,0.34945188091391644
1.0,1.0,0.0,0.0,0.6901408450704226,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5184079601990049,0.3964689591507039
0.0,0.0,0.0,0.0,0.49295774647887325,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.36019900497512436,0.2163281790906993
0.0,0.0,1.0,1.0,0.7605633802816901,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.8223880597014926,0.6265635818139857
1.0,1.0,0.0,0.0,0.2112676056338028,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2064676616915423,0.0762808677590584
1.0,0.0,1.0,1.0,0.3802816901408451,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.32388059701492533,0.15785829679206093
0.0,0.0,1.0,0.0,0.02816901408450704,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5557213930348258,0.02414031848603739
0.0,0.0,1.0,1.0,0.5915492957746479,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.01741293532338306,0.09221670897761368
0.0,0.0,0.0,0.0,0.36619718309859156,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7592039800995024,0.31223171013154855
0.0,0.0,0.0,0.0,0.08450704225352114,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.01741293532338306,0.013708746826678973
1.0,0.0,1.0,1.0,0.971830985915493,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5044776119402985,0.5584929609969997
1.0,0.0,0.0,0.0,0.8028169014084507,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.020398009950248763,0.128398338333718
0.0,0.0,1.0,1.0,0.9295774647887325,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3577114427860697,0.4160108469882298
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7492537313432835,0.008625663512577892
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6154228855721392,0.02293445649665359
1.0,0.0,0.0,0.0,0.5774647887323944,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8308457711442786,0.49095891991691665
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.01840796019900498,0.00015001153934918058
0.0,0.0,1.0,1.0,0.6619718309859155,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.6348258706467661,0.46286060466189705
0.0,0.0,1.0,0.0,0.014084507042253521,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5587064676616916,0.013916455111931687
0.0,0.0,1.0,1.0,0.7042253521126761,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.7651741293532338,0.574803831063928
1.0,0.0,0.0,0.0,0.28169014084507044,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6378109452736318,0.2116374336487422
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6139303482587065,0.007056312024001847
1.0,0.0,1.0,1.0,0.9577464788732395,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.02288557213930348,0.15973921070851604
0.0,1.0,0.0,0.0,0.16901408450704225,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7641791044776118,0.14668820678513733
0.0,0.0,1.0,0.0,0.4225352112676057,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3079601990049751,0.1707535195015001
0.0,0.0,1.0,0.0,0.676056338028169,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.024378109452736302,0.11692245557350565
1.0,0.0,1.0,1.0,0.25352112676056343,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8462686567164178,0.2300830833141011
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.27014925373134324,0.003069466882067851
0.0,0.0,1.0,1.0,0.6619718309859155,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8656716417910447,0.57450957765982
1.0,0.0,0.0,0.0,0.11267605633802817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2656716417910448,0.047565197322871
1.0,0.0,1.0,0.0,0.647887323943662,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.5507462686567164,0.4043214862681745
0.0,1.0,0.0,0.0,0.14084507042253522,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7651741293532338,0.11295291945534272
1.0,0.0,0.0,0.0,0.5492957746478874,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8398009950248756,0.4718843757212093
0.0,0.0,1.0,0.0,0.8028169014084507,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.9194029850746269,0.7509635356565889
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6313432835820896,0.007258250634664205
1.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.011442786069651711,0.003669513039464574
1.0,0.0,0.0,0.0,0.08450704225352114,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5582089552238805,0.059404569582275565
0.0,0.0,0.0,0.0,0.3802816901408451,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.4054726368159204,0.1887433648742211
1.0,0.0,0.0,0.0,0.9154929577464789,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.808457711442786,0.7721786291253173
0.0,1.0,0.0,0.0,0.18309859154929578,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6039800995024875,0.1249769213016386
0.0,0.0,0.0,0.0,0.4507042253521127,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.07412935323383085,0.09315716593584122
0.0,0.0,0.0,0.0,0.07042253521126761,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.37810945273631835,0.042730210016155096
1.0,0.0,0.0,0.0,0.1267605633802817,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.708955223880597,0.09742672513270252
1.0,1.0,1.0,0.0,0.26760563380281693,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8835820895522387,0.24847103623355646
1.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2676616915422885,0.009196861297022848
1.0,0.0,0.0,0.0,0.056338028169014086,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7621890547263681,0.05123471036233557
1.0,0.0,1.0,1.0,0.619718309859155,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.6666666666666666,0.009452736318407956,0.10211170090006925
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.572636815920398,0.01638010616201246
0.0,0.0,0.0,0.0,0.5774647887323944,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.49203980099502487,0.3304234941149319
1.0,0.0,0.0,0.0,0.16901408450704225,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.2716417910447761,0.0667205169628433
0.0,1.0,1.0,1.0,0.5492957746478874,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.7592039800995024,0.4179148396030464
1.0,0.0,1.0,0.0,0.9154929577464789,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6369201477036696
1.0,0.0,1.0,1.0,0.3802816901408451,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.32388059701492533,0.15785829679206093
0.0,0.0,0.0,0.0,0.056338028169014086,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6681592039800995,0.04697669051465497
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7213930348258706,0.008302561735518119
0.0,1.0,0.0,0.0,0.14084507042253522,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.763681592039801,0.1271059312254789
1.0,0.0,0.0,0.0,0.8169014084507042,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.010945273631840807,0.1247172859450727
1.0,0.0,0.0,0.0,0.15492957746478872,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6587064676616915,0.12009577659819987
0.0,0.0,1.0,0.0,0.4507042253521127,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.01791044776119402,0.07508077544426496
1.0,0.0,0.0,0.0,0.5070422535211268,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.22189054726368157,0.15832564043387953
1.0,0.0,0.0,0.0,0.16901408450704225,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6462686567164179,0.12021693976459727
0.0,1.0,0.0,0.0,0.19718309859154928,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.7124378109452736,0.16226055850450036
0.0,0.0,1.0,1.0,0.9577464788732395,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.27860696517412936,0.3580198476805908
0.0,1.0,1.0,1.0,0.6619718309859155,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.11592039800995024,0.1580833141010847
1.0,0.0,0.0,0.0,0.9014084507042254,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.7492537313432835,0.6981825525040388
0.0,0.0,1.0,1.0,0.5070422535211268,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7651741293532338,0.4054984998846065
0.0,1.0,0.0,0.0,0.4507042253521127,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.9174129353233832,0.4196457419801523
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.37810945273631835,0.004321486268174475
0.0,1.0,0.0,0.0,0.619718309859155,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.8149253731343283,0.5124624971151627
1.0,0.0,0.0,0.0,0.7605633802816901,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5925373134328358,0.4967170551580891
0.0,1.0,1.0,1.0,0.9154929577464789,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.9189054726368159,0.8299157627509809
1.0,0.0,1.0,1.0,0.971830985915493,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.07114427860696515,0.20346757442880223
1.0,0.0,0.0,0.0,0.15492957746478872,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3820895522388059,0.07339603046388185
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5791044776119403,0.006652434802677129
1.0,0.0,0.0,0.0,0.3098591549295775,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.564179104477612,0.1952054004154166
1.0,0.0,0.0,0.0,0.19718309859154928,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8268656716417909,0.17714631894761138
1.0,0.0,1.0,1.0,0.7605633802816901,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6084577114427862,0.4869201477036695
1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.06865671641791044,0.0007327486729748439
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2676616915422885,0.0030406185091160854
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5134328358208955,0.0058908377567505185
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5109452736318407,0.005861989383798754
1.0,0.0,0.0,0.0,0.676056338028169,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8502487562189055,0.578986845141934
1.0,0.0,1.0,1.0,0.9859154929577465,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.7179104477611941,0.7672801753981076
0.0,1.0,0.0,0.0,0.04225352112676056,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5636815920398011,0.03495845834294946
1.0,1.0,1.0,1.0,0.8028169014084507,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.7124378109452736,0.5893087929840757
0.0,1.0,1.0,0.0,0.04225352112676056,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8094527363184079,0.037947149780752365
1.0,1.0,0.0,0.0,0.7042253521126761,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6104477611940298,0.45648511423955684
1.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.30746268656716413,0.017337872144011078
1.0,0.0,0.0,0.0,0.5070422535211268,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.8582089552238806,0.4337872144011078
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.36318407960199006,0.004148396030463882
0.0,1.0,0.0,0.0,0.4225352112676057,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5537313432835821,0.25367528271405493
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7223880597014924,0.008314101084698822
1.0,0.0,0.0,0.0,0.04225352112676056,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5990049751243781,0.03591622432494808
0.0,0.0,0.0,0.0,0.16901408450704225,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7079601990049752,0.12849642280175397
0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3079601990049751,0.009796907454419572
0.0,1.0,0.0,0.0,0.18309859154929578,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5577114427860697,0.12433071774751905
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.7910447761194029,0.8046157396722825
0.0,0.0,0.0,0.0,0.02816901408450704,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5104477611940298,0.023482575582737135
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6373134328358209,0.0073274867297484425
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.5950248756218905,0.006837064389568427
1.0,0.0,0.0,0.0,0.9014084507042254,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.5567164179104478,0.552371336256635
